# tau_us,P_x
1.023499999999999943e+01,9.597673090500244975e-01
1.024000000000000021e+01,9.726792474076186856e-01
1.024500000000000099e+01,9.929748495790202689e-01
1.025000000000000000e+01,9.904894622088351586e-01
1.025500000000000078e+01,9.408398688382908492e-01
1.025999999999999979e+01,8.521382383697198026e-01
1.026500000000000057e+01,7.615177512711568397e-01
1.026999999999999957e+01,7.066875965247112479e-01
1.027500000000000036e+01,7.090681196896435612e-01
1.027999999999999936e+01,7.664985608324895727e-01
1.028500000000000014e+01,8.440747556732375312e-01
1.029000000000000092e+01,8.948894362676942382e-01
1.029499999999999993e+01,9.082920770789235654e-01
1.030000000000000071e+01,9.159013401564881640e-01
1.030499999999999972e+01,9.442928628792296442e-01
1.031000000000000050e+01,9.810925248209061422e-01
1.031499999999999950e+01,9.793025799996988301e-01
1.032000000000000028e+01,8.869537685489334855e-01
1.032500000000000107e+01,6.958255416079425215e-01
1.033000000000000007e+01,4.653619300274534076e-01
1.033500000000000085e+01,2.817155655645495749e-01
1.033999999999999986e+01,2.051368077937629764e-01
1.034500000000000064e+01,2.590575111408920383e-01
1.034999999999999964e+01,4.295653017787222083e-01
1.035500000000000043e+01,6.565227118777016146e-01
1.035999999999999943e+01,8.549071440773496899e-01
1.036500000000000021e+01,9.681168882219579608e-01
1.037000000000000099e+01,9.967629015003791615e-01
1.037500000000000000e+01,9.796522780576100153e-01
1.038000000000000078e+01,9.585720592546453922e-01
1.038499999999999979e+01,9.558322531656323617e-01
1.039000000000000057e+01,9.703627560044394418e-01
1.039499999999999957e+01,9.882511454457874045e-01
1.040000000000000036e+01,9.976279649078367839e-01
1.040499999999999936e+01,9.965761145556022438e-01
1.041000000000000014e+01,9.910593826242978244e-01
1.041500000000000092e+01,9.880091777649446794e-01
1.041999999999999993e+01,9.899695911994523811e-01
1.042500000000000071e+01,9.946281336637285975e-01
1.042999999999999972e+01,9.981746886117401907e-01
1.043500000000000050e+01,9.987257412723734573e-01
1.043999999999999950e+01,9.971657383850320855e-01
1.044500000000000028e+01,9.956528394001478155e-01
1.045000000000000107e+01,9.956373224028824964e-01
1.045500000000000007e+01,9.969942363249471029e-01
1.046000000000000085e+01,9.985765391759801046e-01
1.046499999999999986e+01,9.993263448366858093e-01
1.047000000000000064e+01,9.990011155131461873e-01
1.047499999999999964e+01,9.981814233964392269e-01
1.048000000000000043e+01,9.977187307541330874e-01
1.048499999999999943e+01,9.980627088721191198e-01
1.049000000000000021e+01,9.989491565983084076e-01
1.049500000000000099e+01,9.996594112944345856e-01
1.050000000000000000e+01,9.996568478913396838e-01
1.050500000000000078e+01,9.990724882159259801e-01
1.050999999999999979e+01,9.985697815670868671e-01
1.051500000000000057e+01,9.986923566493808302e-01
1.051999999999999957e+01,9.993353300085268121e-01
1.052500000000000036e+01,9.998757300643499324e-01
1.052999999999999936e+01,9.998303072932619440e-01
1.053500000000000014e+01,9.993464620763817807e-01
1.054000000000000092e+01,9.990070306487215390e-01
1.054499999999999993e+01,9.991863522109443174e-01
1.055000000000000071e+01,9.996738552325319382e-01
1.055499999999999972e+01,9.999536555378507607e-01
1.056000000000000050e+01,9.997893291432509155e-01
1.056499999999999950e+01,9.994484342768567009e-01
1.057000000000000028e+01,9.993515133871699874e-01
1.057500000000000107e+01,9.995927164776745588e-01
1.058000000000000007e+01,9.998800541192591762e-01
1.058500000000000085e+01,9.999139771300187274e-01
1.058999999999999986e+01,9.997241118879477417e-01
1.059500000000000064e+01,9.995861095119484840e-01
1.059999999999999964e+01,9.996691627031766281e-01
1.060500000000000043e+01,9.998584634136626903e-01
1.060999999999999943e+01,9.999349973954222426e-01
1.061500000000000021e+01,9.998501069976744038e-01
1.062000000000000099e+01,9.997551103189588062e-01
1.062500000000000000e+01,9.997860695652013296e-01
1.063000000000000078e+01,9.998992481711526104e-01
1.063499999999999979e+01,9.999498002788964612e-01
1.064000000000000057e+01,9.998822420628390439e-01
1.064499999999999957e+01,9.997847288109098507e-01
1.065000000000000036e+01,9.997654430096826195e-01
1.065499999999999936e+01,9.998326291977110980e-01
1.066000000000000014e+01,9.999169370427354320e-01
1.066500000000000092e+01,9.999686758456934887e-01
1.066999999999999993e+01,9.999912292746806486e-01
1.067500000000000071e+01,9.999996926472318748e-01
1.067999999999999972e+01,9.999973651126823349e-01
1.068500000000000050e+01,9.999942507679344672e-01
1.068999999999999950e+01,9.999984889461226434e-01
1.069500000000000028e+01,9.999752757080717647e-01
1.070000000000000107e+01,9.998767675470560112e-01
1.070500000000000007e+01,9.997567794060491231e-01
1.071000000000000085e+01,9.997735837443351148e-01
1.071499999999999986e+01,9.999456438047504836e-01
1.072000000000000064e+01,9.999408581435775822e-01
1.072499999999999964e+01,9.993689899245271624e-01
1.073000000000000043e+01,9.984623333776982967e-01
1.073499999999999943e+01,9.981940035123962884e-01
1.074000000000000021e+01,9.991310808749016559e-01
1.074500000000000099e+01,9.999976799610801326e-01
1.075000000000000000e+01,9.981960079845628719e-01
1.075500000000000078e+01,9.930143462795681941e-01
1.075999999999999979e+01,9.884118879881640396e-01
1.076500000000000057e+01,9.904058106934355843e-01
1.076999999999999957e+01,9.981944481375165656e-01
1.077500000000000036e+01,9.962234231703942511e-01
1.077999999999999936e+01,9.581153378703939349e-01
1.078500000000000014e+01,8.657991589347082684e-01
1.079000000000000092e+01,7.319818664156751975e-01
1.079499999999999993e+01,6.053515689349069362e-01
1.080000000000000071e+01,5.472585988918710065e-01
1.080499999999999972e+01,5.919044931227047668e-01
1.081000000000000050e+01,7.197392659550210237e-01
1.081499999999999950e+01,8.674588004552621356e-01
1.082000000000000028e+01,9.695794383715801157e-01
1.082500000000000107e+01,9.999530268110079501e-01
1.083000000000000007e+01,9.813437612494033679e-01
1.083500000000000085e+01,9.583682793222392249e-01
1.083999999999999986e+01,9.595019967117951465e-01
1.084500000000000064e+01,9.803094630061728321e-01
1.084999999999999964e+01,9.978323757078038092e-01
1.085500000000000043e+01,9.974286104153371468e-01
1.085999999999999943e+01,9.853586867657591064e-01
1.086500000000000021e+01,9.782355902610153642e-01
1.087000000000000099e+01,9.840601984518817513e-01
1.087500000000000000e+01,9.954146472822444913e-01
1.088000000000000078e+01,9.998785936295875310e-01
1.088499999999999979e+01,9.941958149357064123e-01
1.089000000000000057e+01,9.866203135660696066e-01
1.089499999999999957e+01,9.864250185700933482e-01
1.090000000000000036e+01,9.935087869974246200e-01
1.090499999999999936e+01,9.995223515924696045e-01
1.091000000000000014e+01,9.980860552182200252e-01
1.091500000000000092e+01,9.918256445624875628e-01
1.091999999999999993e+01,9.886188664494848233e-01
1.092500000000000071e+01,9.921903470776034517e-01
1.092999999999999972e+01,9.981659950410056714e-01
1.093500000000000050e+01,9.996817617839097725e-01
1.093999999999999950e+01,9.954619918152904923e-01
1.094500000000000028e+01,9.909392443904874170e-01
1.095000000000000107e+01,9.915625353540420406e-01
1.095500000000000007e+01,9.964727274095726006e-01
1.096000000000000085e+01,9.998464956241526203e-01
1.096499999999999986e+01,9.979393103160711931e-01
1.097000000000000064e+01,9.933514157134326616e-01
1.097499999999999964e+01,9.916915017874567972e-01
1.098000000000000043e+01,9.948763548869379303e-01
1.098499999999999943e+01,9.990451956389834187e-01
1.099000000000000021e+01,9.993360567223312785e-01
1.099500000000000099e+01,9.956356421154480829e-01
1.100000000000000000e+01,9.925249856626912059e-01
1.100500000000000078e+01,9.937092521563211100e-01
1.100999999999999979e+01,9.976812402057007034e-01
1.101500000000000057e+01,9.996944572712633814e-01
1.101999999999999957e+01,9.974861277261415360e-01
1.102500000000000036e+01,9.938554010574296438e-01
1.102999999999999936e+01,9.931745999435289685e-01
1.103500000000000014e+01,9.961526373176012861e-01
1.104000000000000092e+01,9.991249293075554760e-01
1.104499999999999993e+01,9.985765326398582387e-01
1.105000000000000071e+01,9.953060812687685166e-01
1.105499999999999972e+01,9.932985690246605159e-01
1.106000000000000050e+01,9.948412993724129461e-01
1.106499999999999950e+01,9.978424986918386086e-01
1.107000000000000028e+01,9.985616344835082092e-01
1.107500000000000107e+01,9.962211801171449999e-01
1.108000000000000007e+01,9.937698030182543496e-01
1.108500000000000085e+01,9.940533055673992369e-01
1.108999999999999986e+01,9.962343478791511053e-01
1.109500000000000064e+01,9.970357165855797676e-01
1.109999999999999964e+01,9.952244485251893202e-01
1.110500000000000043e+01,9.932189090430585399e-01
1.110999999999999943e+01,9.935785249889663717e-01
1.111500000000000021e+01,9.949405816151831727e-01
1.112000000000000099e+01,9.931990365855885017e-01
1.112500000000000000e+01,9.877669484932990462e-01
1.113000000000000078e+01,9.844764135703231167e-01
1.113499999999999979e+01,9.887369896208975106e-01
1.114000000000000057e+01,9.946812773373472361e-01
1.114499999999999957e+01,9.821083861434144469e-01
1.115000000000000036e+01,9.304660781275566617e-01
1.115499999999999936e+01,8.429605084426601280e-01
1.116000000000000014e+01,7.515004999254579765e-01
1.116500000000000092e+01,6.934667527519303709e-01
1.116999999999999993e+01,6.912184571750430440e-01
1.117500000000000071e+01,7.473342291510193247e-01
1.117999999999999972e+01,8.403792033915800097e-01
1.118500000000000050e+01,9.293245547952777574e-01
1.118999999999999950e+01,9.810080831962506576e-01
1.119500000000000028e+01,9.928338863223860056e-01
1.120000000000000107e+01,9.847131978809193775e-01
1.120500000000000007e+01,9.774556381810466377e-01
1.121000000000000085e+01,9.795237302760870790e-01
1.121499999999999986e+01,9.868095282144146996e-01
1.122000000000000064e+01,9.915291879011712828e-01
1.122499999999999964e+01,9.906948853879319339e-01
1.123000000000000043e+01,9.871572757810207488e-01
1.123499999999999943e+01,9.853323986209581165e-01
1.124000000000000021e+01,9.868941648337621331e-01
1.124500000000000099e+01,9.899217870158398824e-01
1.125000000000000000e+01,9.916725409151923021e-01
1.125500000000000078e+01,9.915027321395963877e-01
1.125999999999999979e+01,9.907230408564918767e-01
1.126500000000000057e+01,9.900924539556275050e-01
1.126999999999999957e+01,9.880459868542943447e-01
1.127500000000000036e+01,9.821973893538469280e-01
1.127999999999999936e+01,9.738915543083013215e-01
1.128500000000000014e+01,9.701786777146585994e-01
1.129000000000000092e+01,9.772718439655393441e-01
1.129499999999999993e+01,9.896858679932158953e-01
1.130000000000000071e+01,9.850119030356513372e-01
1.130499999999999972e+01,9.312040551939892996e-01
1.131000000000000050e+01,8.094321622532829608e-01
1.131499999999999950e+01,6.385511452047782921e-01
1.132000000000000028e+01,4.727705771184654293e-01
1.132500000000000107e+01,3.728186565889635151e-01
1.133000000000000007e+01,3.789206586502267271e-01
1.133500000000000085e+01,4.931069510823429258e-01
1.133999999999999986e+01,6.707681868946153703e-01
1.134500000000000064e+01,8.416059909099982139e-01
1.134999999999999964e+01,9.530939533427712496e-01
1.135500000000000043e+01,9.933091045947984865e-01
1.135999999999999943e+01,9.824682608829551356e-01
1.136500000000000021e+01,9.552417508830929327e-01
1.137000000000000099e+01,9.416704800742129455e-01
1.137500000000000000e+01,9.516771685340852382e-01
1.138000000000000078e+01,9.751997137237709001e-01
1.138499999999999979e+01,9.943652256382291554e-01
1.139000000000000057e+01,9.967236024964365448e-01
1.139499999999999957e+01,9.843393267460086582e-01
1.140000000000000036e+01,9.714206939278859920e-01
1.140499999999999936e+01,9.707669585610548824e-01
1.141000000000000014e+01,9.828425682982646627e-01
1.141500000000000092e+01,9.964000628012397165e-01
1.141999999999999993e+01,9.991172792779581258e-01
1.142500000000000071e+01,9.897704872408710219e-01
1.142999999999999972e+01,9.791194666700654414e-01
1.143500000000000050e+01,9.782485487450064410e-01
1.143999999999999950e+01,9.877403540920074443e-01
1.144500000000000028e+01,9.977522251563563094e-01
1.145000000000000107e+01,9.983547709911575474e-01
1.145500000000000007e+01,9.900390543115571429e-01
1.146000000000000085e+01,9.824647033317894795e-01
1.146499999999999986e+01,9.834929944159569448e-01
1.147000000000000064e+01,9.914170123680976499e-01
1.147499999999999964e+01,9.975071533104320487e-01
1.148000000000000043e+01,9.957279247188874916e-01
1.148499999999999943e+01,9.891206218794692528e-01
1.149000000000000021e+01,9.854286215871372878e-01
1.149500000000000099e+01,9.881496583893818464e-01
1.150000000000000000e+01,9.934836756417667614e-01
1.150500000000000078e+01,9.952966284740251135e-01
1.150999999999999979e+01,9.922419258969451539e-01
1.151500000000000057e+01,9.887741936264708986e-01
1.151999999999999957e+01,9.890167201165522837e-01
1.152500000000000036e+01,9.919167624536637806e-01
1.152999999999999936e+01,9.932811116856674616e-01
1.153500000000000014e+01,9.913080364764399466e-01
1.154000000000000092e+01,9.889235156008743255e-01
1.154499999999999993e+01,9.897829492345355806e-01
1.155000000000000071e+01,9.929534022285132489e-01
1.155499999999999972e+01,9.938357772947667979e-01
1.156000000000000050e+01,9.902743061124088531e-01
1.156499999999999950e+01,9.859253538128706085e-01
1.157000000000000028e+01,9.864189863371430889e-01
1.157500000000000107e+01,9.920625268533169727e-01
1.158000000000000007e+01,9.961268943922201302e-01
1.158500000000000085e+01,9.924051558002668916e-01
1.158999999999999986e+01,9.834281627611061172e-01
1.159500000000000064e+01,9.788588454256559324e-01
1.159999999999999964e+01,9.848560548543712212e-01
1.160500000000000043e+01,9.954462422699585922e-01
1.160999999999999943e+01,9.970121767144409786e-01
1.161500000000000021e+01,9.836902580243822580e-01
1.162000000000000099e+01,9.664213136911974367e-01
1.162500000000000000e+01,9.636138545445560588e-01
1.163000000000000078e+01,9.808801120616399416e-01
1.163499999999999979e+01,9.986656865637235647e-01
1.164000000000000057e+01,9.833317495244862094e-01
1.164499999999999957e+01,9.165378479117536337e-01
1.165000000000000036e+01,8.152890476020104860e-01
1.165499999999999936e+01,7.239404137871653377e-01
1.166000000000000014e+01,6.868292688212100927e-01
1.166500000000000092e+01,7.204885907637432751e-01
1.166999999999999993e+01,8.034986043916104714e-01
1.167500000000000071e+01,8.938224937851573237e-01
1.167999999999999972e+01,9.587170622743601545e-01
1.168500000000000050e+01,9.899483059593858769e-01
1.168999999999999950e+01,9.975706170163034514e-01
1.169500000000000028e+01,9.958163797883614610e-01
1.170000000000000107e+01,9.934932159121645512e-01
1.170500000000000007e+01,9.928001699844328787e-01
1.171000000000000085e+01,9.933440826977185667e-01
1.171499999999999986e+01,9.950020071356667772e-01
1.172000000000000064e+01,9.974416379400460331e-01
1.172499999999999964e+01,9.992089910079742232e-01
1.173000000000000043e+01,9.987710584647857548e-01
1.173499999999999943e+01,9.964356958119867658e-01
1.174000000000000021e+01,9.944935164171473385e-01
1.174500000000000099e+01,9.949852874377710377e-01
1.175000000000000000e+01,9.975110174882858560e-01
1.175500000000000078e+01,9.995604295144198126e-01
1.175999999999999979e+01,9.990990836329204372e-01
1.176500000000000057e+01,9.966648838171896507e-01
1.176999999999999957e+01,9.947212055344842874e-01
1.177500000000000036e+01,9.950864972424737775e-01
1.177999999999999936e+01,9.972100555336276262e-01
1.178500000000000014e+01,9.989164157788144038e-01
1.179000000000000092e+01,9.986754724825869234e-01
1.179499999999999993e+01,9.969768568431806033e-01
1.180000000000000071e+01,9.955088434343583037e-01
1.180499999999999972e+01,9.953060232299044685e-01
1.181000000000000050e+01,9.958842684210681417e-01
1.181499999999999950e+01,9.960558114198664326e-01
1.182000000000000028e+01,9.953643740179836108e-01
1.182500000000000107e+01,9.945509442197379979e-01
1.183000000000000007e+01,9.946546195869719886e-01
1.183500000000000085e+01,9.958648040037392235e-01
1.183999999999999986e+01,9.973171378026696177e-01
1.184500000000000064e+01,9.979280326287032210e-01
1.184999999999999964e+01,9.973669175786340491e-01
1.185500000000000043e+01,9.962173724294464128e-01
1.185999999999999943e+01,9.953493617812521066e-01
1.186500000000000021e+01,9.952673079937317535e-01
1.187000000000000099e+01,9.958867524825907314e-01
1.187500000000000000e+01,9.967066702513454057e-01
1.188000000000000078e+01,9.971446406114395922e-01
1.188499999999999979e+01,9.968072377746319823e-01
1.189000000000000057e+01,9.957544488111174097e-01
1.189499999999999957e+01,9.946685593185624619e-01
1.190000000000000036e+01,9.944733099089408945e-01
1.190499999999999936e+01,9.954899854434595685e-01
1.191000000000000014e+01,9.969010912965878823e-01
1.191500000000000092e+01,9.972158856012902639e-01
1.191999999999999993e+01,9.957005290854328283e-01
1.192500000000000071e+01,9.934497588703452564e-01
1.192999999999999972e+01,9.926044529353568180e-01
1.193500000000000050e+01,9.941743499867510270e-01
1.193999999999999950e+01,9.966221238764337853e-01
1.194500000000000028e+01,9.969828261146782555e-01
1.195000000000000107e+01,9.940266127713808242e-01
1.195500000000000007e+01,9.901967087307378401e-01
1.196000000000000085e+01,9.894748781386666359e-01
1.196499999999999986e+01,9.926692660346383423e-01
1.197000000000000064e+01,9.947265736890886778e-01
1.197499999999999964e+01,9.877417279768387903e-01
1.198000000000000043e+01,9.688005032627418078e-01
1.198499999999999943e+01,9.452676074935714157e-01
1.199000000000000021e+01,9.305717922595158065e-01
1.199500000000000099e+01,9.339524720509817524e-01
1.200000000000000000e+01,9.531515261300185227e-01
1.200500000000000078e+01,9.750326741196020386e-01
1.200999999999999979e+01,9.853595398620563772e-01
1.201500000000000057e+01,9.817204636685361585e-01
1.201999999999999957e+01,9.755913397869302450e-01
1.202500000000000036e+01,9.795255993599520927e-01
1.203000000000000114e+01,9.923512811105028586e-01
1.203500000000000014e+01,9.957030923062655248e-01
1.204000000000000092e+01,9.664489657831569769e-01
1.204499999999999993e+01,8.976048246494674476e-01
1.205000000000000071e+01,8.087117719726115705e-01
1.205499999999999972e+01,7.358049825029070456e-01
1.206000000000000050e+01,7.111964877834089371e-01
1.206499999999999950e+01,7.455706526944489987e-01
1.207000000000000028e+01,8.210809470727724602e-01
1.207500000000000107e+01,9.030675366313202224e-01
1.208000000000000007e+01,9.628652211005696016e-01
1.208500000000000085e+01,9.912976401554554062e-01
1.208999999999999986e+01,9.958574374645318139e-01
1.209500000000000064e+01,9.905172561658242003e-01
1.209999999999999964e+01,9.863565806393009838e-01
1.210500000000000043e+01,9.871635949612307392e-01
1.210999999999999943e+01,9.911589019724980076e-01
1.211500000000000021e+01,9.951354643798261401e-01
1.212000000000000099e+01,9.970245759329154911e-01
1.212500000000000000e+01,9.965404793284289298e-01
1.213000000000000078e+01,9.947502294599921413e-01
1.213499999999999979e+01,9.931551185920407532e-01
1.214000000000000057e+01,9.929073041070235472e-01
1.214499999999999957e+01,9.942604845616513920e-01
1.215000000000000036e+01,9.963071813452789582e-01
1.215500000000000114e+01,9.975042377532794546e-01
1.216000000000000014e+01,9.968462144728891250e-01
1.216500000000000092e+01,9.947234838204033203e-01
1.216999999999999993e+01,9.927910129720765031e-01
1.217500000000000071e+01,9.927726559409352225e-01
1.217999999999999972e+01,9.948909231114397844e-01
1.218500000000000050e+01,9.973879573688686495e-01
1.218999999999999950e+01,9.978520479987840197e-01
1.219500000000000028e+01,9.953634254880130428e-01
1.220000000000000107e+01,9.916930627804515508e-01
1.220500000000000007e+01,9.901367369078351022e-01
1.221000000000000085e+01,9.924521782281008342e-01
1.221499999999999986e+01,9.967410332911401660e-01
1.222000000000000064e+01,9.986730045035276948e-01
1.222499999999999964e+01,9.954089822546616784e-01
1.223000000000000043e+01,9.888973734572676921e-01
1.223499999999999943e+01,9.848821312740172473e-01
1.224000000000000021e+01,9.875954654324259341e-01
1.224500000000000099e+01,9.949760956192085226e-01
1.225000000000000000e+01,9.994066970957821150e-01
1.225500000000000078e+01,9.942697562744328144e-01
1.225999999999999979e+01,9.811173158401946814e-01
1.226500000000000057e+01,9.701566802293053460e-01
1.226999999999999957e+01,9.719474894177229096e-01
1.227500000000000036e+01,9.866070492043402806e-01
1.228000000000000114e+01,9.995210363787583319e-01
1.228500000000000014e+01,9.883917318854387180e-01
1.229000000000000092e+01,9.383417990826296018e-01
1.229499999999999993e+01,8.542358676904864279e-01
1.230000000000000071e+01,7.610297987657581587e-01
1.230499999999999972e+01,6.924705558647632486e-01
1.231000000000000050e+01,6.746598057351170796e-01
1.231499999999999950e+01,7.128735625255329111e-01
1.232000000000000028e+01,7.898202725691261250e-01
1.232500000000000107e+01,8.763492978053828431e-01
1.233000000000000007e+01,9.462814648846125110e-01
1.233500000000000085e+01,9.865892949494481368e-01
1.233999999999999986e+01,9.995117549680363478e-01
1.234500000000000064e+01,9.970883950716051825e-01
1.234999999999999964e+01,9.920592239571153215e-01
1.235500000000000043e+01,9.911704126293542361e-01
1.235999999999999943e+01,9.942780120586034442e-01
1.236500000000000021e+01,9.979134712170438792e-01
1.237000000000000099e+01,9.995094126471467666e-01
1.237500000000000000e+01,9.991410704801471088e-01
1.238000000000000078e+01,9.983862229738695859e-01
1.238499999999999979e+01,9.983558569040691388e-01
1.239000000000000057e+01,9.989328844070283209e-01
1.239499999999999957e+01,9.994408780567591855e-01
1.240000000000000036e+01,9.995661021292487902e-01
1.240500000000000114e+01,9.995233679703290353e-01
1.241000000000000014e+01,9.995845623209380637e-01
1.241500000000000092e+01,9.997371008473110443e-01
1.241999999999999993e+01,9.998216602858538415e-01
1.242500000000000071e+01,9.998086954203144749e-01
1.242999999999999972e+01,9.998089388410398293e-01
1.243500000000000050e+01,9.998810393349359948e-01
1.243999999999999950e+01,9.999621530084262799e-01
1.244500000000000028e+01,9.999916879807271286e-01
1.245000000000000107e+01,9.999938153891578807e-01
1.245500000000000007e+01,9.999998719050968710e-01
1.246000000000000085e+01,9.999875268850744181e-01
1.246499999999999986e+01,9.999619962019945518e-01
1.247000000000000064e+01,9.999800615891898392e-01
1.247499999999999964e+01,9.999468808636539086e-01
1.248000000000000043e+01,9.995223418515775116e-01
1.248499999999999943e+01,9.986106426898508914e-01
1.249000000000000021e+01,9.980074070933582231e-01
1.249500000000000099e+01,9.987687009749910416e-01
1.250000000000000000e+01,9.996258988658885958e-01
1.250500000000000078e+01,9.945209049813545921e-01
1.250999999999999979e+01,9.742007420706217946e-01
1.251500000000000057e+01,9.333934956187115439e-01
1.251999999999999957e+01,8.791655343788078447e-01
1.252500000000000036e+01,8.322739176116642490e-01
1.253000000000000114e+01,8.168911674544947488e-01
1.253500000000000014e+01,8.439440778324913683e-01
1.254000000000000092e+01,9.011919420838517825e-01
1.254499999999999993e+01,9.599059223717907319e-01
1.255000000000000071e+01,9.943140257547584682e-01
1.255499999999999972e+01,9.983861188088359873e-01
1.256000000000000050e+01,9.865040404006871766e-01
1.256499999999999950e+01,9.785298863100093669e-01
1.257000000000000028e+01,9.831809883135258499e-01
1.257500000000000107e+01,9.940546787425876829e-01
1.258000000000000007e+01,9.997309136532684937e-01
1.258500000000000085e+01,9.962527091059611983e-01
1.258999999999999986e+01,9.897724307017170542e-01
1.259500000000000064e+01,9.884383330704600290e-01
1.259999999999999964e+01,9.934569924461642554e-01
1.260500000000000043e+01,9.988197604195148127e-01
1.260999999999999943e+01,9.988426820800553330e-01
1.261500000000000021e+01,9.944187571924242297e-01
1.262000000000000099e+01,9.913154167654036897e-01
1.262500000000000000e+01,9.931959903385492172e-01
1.263000000000000078e+01,9.976525944816025948e-01
1.263499999999999979e+01,9.994888065685960665e-01
1.264000000000000057e+01,9.969209134187894117e-01
1.264499999999999957e+01,9.933955262331799485e-01
1.265000000000000036e+01,9.932531395638197758e-01
1.265500000000000114e+01,9.966020141946052568e-01
1.266000000000000014e+01,9.994076517894752154e-01
1.266500000000000092e+01,9.984469717400499267e-01
1.266999999999999993e+01,9.950804715614993690e-01
1.267500000000000071e+01,9.934765738062510954e-01
1.267999999999999972e+01,9.955891321998157073e-01
1.268500000000000050e+01,9.988873644070972446e-01
1.268999999999999950e+01,9.994608968329682375e-01
1.269500000000000028e+01,9.967048817586141585e-01
1.270000000000000107e+01,9.939846447854775446e-01
1.270500000000000007e+01,9.945874574541082591e-01
1.271000000000000085e+01,9.978254986179221353e-01
1.271499999999999986e+01,9.998736525425777621e-01
1.272000000000000064e+01,9.983248605825090216e-01
1.272499999999999964e+01,9.950409927340801985e-01
1.273000000000000043e+01,9.939238741989355752e-01
1.273499999999999943e+01,9.963034572422354573e-01
1.274000000000000021e+01,9.993772371075342331e-01
1.274500000000000099e+01,9.995068731922990279e-01
1.275000000000000000e+01,9.965212991261573894e-01
1.275500000000000078e+01,9.939295436342387990e-01
1.275999999999999979e+01,9.947735084444346843e-01
1.276500000000000057e+01,9.980194349855167069e-01
1.276999999999999957e+01,9.996944927916657786e-01
1.277500000000000036e+01,9.975502891605186884e-01
1.278000000000000114e+01,9.938885657297805709e-01
1.278500000000000014e+01,9.930397458881135009e-01
1.279000000000000092e+01,9.961365040078977717e-01
1.279499999999999993e+01,9.988675354284075603e-01
1.280000000000000071e+01,9.948373221443227443e-01
1.280499999999999972e+01,9.816216587103266944e-01
1.281000000000000050e+01,9.635041094868939116e-01
1.281499999999999950e+01,9.484754576982021845e-01
1.282000000000000028e+01,9.431547615059031608e-01
1.282500000000000107e+01,9.493416542111339229e-01
1.283000000000000007e+01,9.634447045131626641e-01
1.283500000000000085e+01,9.792057991965774644e-01
1.283999999999999986e+01,9.913568031240747036e-01
1.284500000000000064e+01,9.972554006304528151e-01
1.284999999999999964e+01,9.972354371211896717e-01
1.285500000000000043e+01,9.943803531060058098e-01
1.285999999999999943e+01,9.925884828759146128e-01
1.286500000000000021e+01,9.937765280477031116e-01
1.287000000000000099e+01,9.965648276250773652e-01
1.287500000000000000e+01,9.977864509326097586e-01
1.288000000000000078e+01,9.959500768374184299e-01
1.288499999999999979e+01,9.931025767670804694e-01
1.289000000000000057e+01,9.926447314027541102e-01
1.289499999999999957e+01,9.952909718339573164e-01
1.290000000000000036e+01,9.975939155345034948e-01
1.290500000000000114e+01,9.953610181796264111e-01
1.291000000000000014e+01,9.890923535374755993e-01
1.291500000000000092e+01,9.849077009743336664e-01
1.291999999999999993e+01,9.883355589000226704e-01
1.292500000000000071e+01,9.959453115197973716e-01
1.292999999999999972e+01,9.928546734282497344e-01
1.293500000000000050e+01,9.610384704773783371e-01
1.293999999999999950e+01,8.945418335719150793e-01
1.294500000000000028e+01,8.091486672241172684e-01
1.295000000000000107e+01,7.374202413806258960e-01
1.295500000000000007e+01,7.116655385393432232e-01
1.296000000000000085e+01,7.448795122226614662e-01
1.296499999999999986e+01,8.220638645663667088e-01
1.297000000000000064e+01,9.091631009260345841e-01
1.297499999999999964e+01,9.730186945879972793e-01
1.298000000000000043e+01,9.985800087437067818e-01
1.298499999999999943e+01,9.939435563901477533e-01
1.299000000000000021e+01,9.805880293040037943e-01
1.299500000000000099e+01,9.761523992260143778e-01
1.300000000000000000e+01,9.838313367645779017e-01
1.300500000000000078e+01,9.948785975826035521e-01
1.300999999999999979e+01,9.992615717389816687e-01
1.301500000000000057e+01,9.950612623418586544e-01
1.301999999999999957e+01,9.888517895037604033e-01
1.302500000000000036e+01,9.878583760709170880e-01
1.303000000000000114e+01,9.928126089279117883e-01
1.303500000000000014e+01,9.981819763801641487e-01
1.304000000000000092e+01,9.985633112577763093e-01
1.304499999999999993e+01,9.943840744457830283e-01
1.305000000000000071e+01,9.909024610194016036e-01
1.305499999999999972e+01,9.920954788892994980e-01
1.306000000000000050e+01,9.964811059513765112e-01
1.306499999999999950e+01,9.991115712141669380e-01
1.307000000000000028e+01,9.972705900169609450e-01
1.307500000000000107e+01,9.934361985775786996e-01
1.308000000000000007e+01,9.922093581000643869e-01
1.308500000000000085e+01,9.950031817327809058e-01
1.308999999999999986e+01,9.985609461722692037e-01
1.309500000000000064e+01,9.988136832010564570e-01
1.309999999999999964e+01,9.956233478835618822e-01
1.310500000000000043e+01,9.928631339677361778e-01
1.310999999999999943e+01,9.938210417999813195e-01
1.311500000000000021e+01,9.974005750878710552e-01
1.312000000000000099e+01,9.994351457846747389e-01
1.312500000000000000e+01,9.975835937933006381e-01
1.313000000000000078e+01,9.940932212448970740e-01
1.313499999999999979e+01,9.931169061534022013e-01
1.314000000000000057e+01,9.958347433226450995e-01
