tau_us,P_x,baseline
2.4989827473958335,0.8770110678371674,0.8779073302219051
2.504069010416667,0.8711012238289118,0.8777170941406969
2.5091552734375,0.8775233716869447,0.8775233716869447
2.5142415364583335,0.8773261500238214,0.8773261500238214
2.519327799479167,0.8771254170052989,0.8771254170052989
2.5244140625,0.8769211624561075,0.8769211624561075
2.5295003255208335,0.8767133794125554,0.8767133794125554
2.534586588541667,0.8765020634267686,0.8765020634267686
2.5396728515625,0.8762872154149031,0.8762872154149031
2.5447591145833335,0.8528813389455825,0.8760688381385823
2.549845377604167,0.875846935823396,0.875846935823396
2.554931640625,0.8756215124630593,0.8756215124630593
2.5600179036458335,0.8753925760038965,0.8753925760038965
2.565104166666667,0.8433723952083594,0.8751601399630142
2.5701904296875,0.874924219365678,0.874924219365678
2.5752766927083335,0.874684828919276,0.874684828919276
2.580362955729167,0.8744419835277732,0.8744419835277732
2.58544921875,0.8601092336587891,0.8741957030792611
2.5905354817708335,0.8739460113631786,0.8739460113631786
2.595621744791667,0.8736929320281007,0.8736929320281007
2.6007080078125,0.8734364890710926,0.8734364890710926
2.6057942708333335,0.8348506297843115,0.8731767092042415
2.610880533854167,0.8729136223155826,0.8729136223155826
2.615966796875,0.8726472579098902,0.8726472579098902
2.6210530598958335,0.8723776456174348,0.8723776456174348
2.626139322916667,0.8721048170774978,0.8721048170774978
2.6312255859375,0.8718288079369434,0.8718288079369434
2.6363118489583335,0.8715496553827349,0.8715496553827349
2.641398111979167,0.866350328520421,0.8712674005117939
2.646484375,0.8709820849233599,0.8709820849233599
2.6515706380208335,0.8706937501675017,0.8706937501675017
2.656656901041667,0.8704024378522005,0.8704024378522005
2.6617431640625,0.8701081934275641,0.8701081934275641
2.6668294270833335,0.8698110646076218,0.8698110646076218
2.671915690104167,0.8695110997443886,0.8695110997443886
2.677001953125,0.8692083493539651,0.8692083493539651
2.6820882161458335,0.8689028681322944,0.8689028681322944
2.687174479166667,0.860443420793227,0.8685947144108015
2.6922607421875,0.8297769777047374,0.8682839478845269
2.6973470052083335,0.8357151311332821,0.8679706281669989
2.702433268229167,0.8676548144866755,0.8676548144866755
2.70751953125,0.86733656574946,0.86733656574946
2.7126057942708335,0.8533525391896131,0.8670159424307357
2.717692057291667,0.8529438002617669,0.8666930067714547
2.7227783203125,0.8663678208759349,0.8663678208759349
2.7278645833333335,0.8660404467110026,0.8660404467110026
2.732950846354167,0.8398254306619746,0.8657109488510852
2.738037109375,0.8422127347558688,0.8653793934657588
2.7431233723958335,0.8650458464657435,0.8650458464657435
2.748209635416667,0.8647103735300934,0.8647103735300934
2.7532958984375,0.8643730422197922,0.8643730422197922
2.7583821614583335,0.8640339226561358,0.8640339226561358
2.763468424479167,0.8636930882748253,0.8636930882748253
2.7685546875,0.8225172411628411,0.8633506171411273
2.7736409505208335,0.8351379315442172,0.863006589074967
2.778727213541667,0.8531466443277902,0.8626610834879356
2.7838134765625,0.8361015511194145,0.8623141795129383
2.7888997395833335,0.8520846706001344,0.8619659561877353
2.793986002604167,0.8616164922879611,0.8616164922879611
2.799072265625,0.8612658664904371,0.8612658664904371
2.8041585286458335,0.8318399688045849,0.8609141607629257
2.809244791666667,0.8242568974546066,0.8605614599892397
2.8143310546875,0.850485686831658,0.8602078487624499
2.8194173177083335,0.8598534113125818,0.8598534113125818
2.824503580729167,0.8594982317724389,0.8594982317724389
2.82958984375,0.8591423951381285,0.8591423951381285
2.8346761067708335,0.8524506607686401,0.858785987468866
2.839762369791667,0.7725989811586186,0.8584290965946455
2.8448486328125,0.768287859230077,0.8580718102821077
2.8499348958333335,0.8182229408952915,0.8577142154395923
2.855021158854167,0.8573563980775993,0.8573563980775993
2.860107421875,0.8569984438117164,0.8569984438117164
2.8651936848958335,0.8566404409446541,0.8566404409446541
2.870279947916667,0.8431612248807907,0.856282483835328
2.8753662109375,0.8551101976651656,0.855924670532914
2.8804524739583335,0.855567098955375,0.855567098955375
2.885538736979167,0.8402769904355375,0.8552098670125294
2.890625,0.8410776717478144,0.8548530738290101
2.8957112630208335,0.854496818380121,0.854496818380121
2.900797526041667,0.8541411995034122,0.8541411995034122
2.9058837890625,0.8537863180549251,0.8537863180549251
