tau_us,P_x
0.9120686848958334,0.9473074271065693
0.9171549479166669,0.9811185349318206
0.9222412109375,0.9551943190627573
0.9273274739583334,1.0
0.9324137369791669,0.9307681482248447
0.9375,1.0
0.9425862630208334,0.9669330610850755
0.9476725260416669,0.9363168428570581
0.9527587890625,0.9773879403699651
0.9578450520833334,1.0
0.9629313151041669,0.962963487753289
0.968017578125,0.9569844233297293
0.9731038411458334,0.9897523747712613
0.9781901041666669,1.0
0.9832763671875,1.0
0.9883626302083334,0.9377286968843224
0.9934488932291669,0.9539220637625093
0.99853515625,0.9390636970182097
1.0036214192708337,1.0
1.0087076822916667,0.9483690598084028
1.0137939453125,1.0
1.0188802083333337,1.0
1.0239664713541667,0.9026889945750727
1.029052734375,0.9976530912634892
1.0341389973958337,1.0
1.0392252604166667,0.9533436986298833
1.0443115234375,0.9915670551903486
1.0493977864583337,1.0
1.0544840494791667,1.0
1.0595703125,1.0
1.0646565755208337,1.0
1.0697428385416667,1.0
1.0748291015625,0.9522452654360839
1.0799153645833337,0.9846359216052125
1.0850016276041667,0.971112323295329
1.090087890625,0.949952991317412
1.0951741536458337,1.0
1.1002604166666667,1.0
1.1053466796875,1.0
1.1104329427083337,0.9714029513658755
1.1155192057291667,1.0
1.12060546875,0.9670548260758167
1.1256917317708337,1.0
1.1307779947916667,0.9306657378651262
1.1358642578125,1.0
1.1409505208333337,1.0
1.1460367838541667,0.9884745136953055
1.151123046875,1.0
1.1562093098958337,0.9362867486626828
1.1612955729166667,0.9150586972587326
1.1663818359375,1.0
1.1714680989583337,1.0
1.1765543619791667,1.0
1.181640625,1.0
1.1867268880208337,1.0
1.1918131510416667,1.0
1.1968994140625,0.9956684878452717
1.2019856770833337,0.9933127846167777
1.2070719401041667,0.9675279867709895
1.212158203125,0.9721424971352952
1.2172444661458337,1.0
1.2223307291666667,1.0
1.2274169921875,0.947892011448198
1.2325032552083337,0.9871480507837421
1.2375895182291667,1.0
1.24267578125,1.0
1.2477620442708337,1.0
1.2528483072916667,1.0
1.2579345703125,0.9276648015289655
1.2630208333333337,0.998065125772641
1.2681070963541667,0.9731364337590332
1.273193359375,0.9673498875905246
1.2782796223958337,0.9399671202223507
1.2833658854166667,0.8982275971083348
1.2884521484375,0.982772380120194
1.2935384114583337,0.9329152806192808
1.2986246744791667,0.9705337255107183
1.3037109375,0.9606931371529197
1.3087972005208337,1.0
1.3138834635416667,0.9989105998410889
1.3189697265625,0.9954329789686193
1.3240559895833337,1.0
1.3291422526041667,0.9231405841913698
1.334228515625,1.0
1.3393147786458337,1.0
1.3444010416666667,1.0
1.3494873046875,0.9292014667886372
1.3545735677083337,1.0
1.3596598307291667,0.9977656534377787
1.36474609375,0.9317371385926871
1.3698323567708337,1.0
1.3749186197916667,0.9996496921978637
1.3800048828125,0.9452023335399186
1.3850911458333337,1.0
1.3901774088541667,1.0
1.395263671875,1.0
1.4003499348958337,1.0
1.4054361979166667,1.0
1.4105224609375,1.0
1.4156087239583337,0.9961933421508
1.4206949869791667,0.9630911182724823
1.42578125,0.9068440069519644
1.4308675130208337,0.9936953389957056
1.4359537760416667,1.0
1.4410400390625,0.9812208142144024
1.4461263020833337,0.9224077096095874
1.4512125651041667,0.9869888780579452
1.456298828125,0.9439504137493979
1.4613850911458337,0.9544737349748721
